time,app_memory,battery_power,last_updatimete_trigger,light_sensor,active_notification_count,pressure_sensor,battery_temperature,screen_brightness,device_locked,wifi_link_speed,interactive,doze_mode,battery_level,wifi_signal_strength,total_tx_gb,wifi_frequency,app_rx_gb,app_tx_gb,last_used_app,total_rx_gb,detected_activity,proximity_sensor,steps_sensor,headphones,volume_level_call,volume_level_music,volume_level_accessibility,music_active,wifi_connection,network_type,mobile_rx_gb,mobile_tx_gb,audio_mode,phone_state,volume_level_system,bluetooth_connection,bluetooth_state,battery_state,is_charging,charger_type,battery_health,ble_transmitter,do_not_disturb_sensor,screen_off_timeout,speakerphone,mobile_data,wifi_state,power_save,device_id
2023-01-27 17:15:00,0.01912903225806452,0.0003125,android.intent.action.SCREEN_ON,254.08,0,0,28.672727272727272,56.09090909090909,on,0,off,off,58,-1,0.022,0,0.0037,0.0014,com.android.launcher,0.084,tilting,2.5,551.0,off,5,10,9,on,<not connected>,cellular,0.033,0.002,in_communication,idle,14,2,off,discharging,off,none,good,Transmitting,unknown,unknown,off,off,off,off,CPH2197
2023-01-27 17:30:00,0.015300000000000003,0,android.intent.action.SCREEN_OFF,215.8235294117647,4,0,28.625,110.3,on,0,off,off,57,-1,0.023,0,0.00395,0.0015,com.android.launcher,0.08900000000000001,tilting,2.5,672.0,off,5,10,9,on,<not connected>,cellular,0.038,0.003,in_communication,idle,14,2,off,discharging,off,none,good,Transmitting,unknown,unknown,off,off,off,off,CPH2197
2023-01-27 17:45:00,0.015315789473684213,0,SensorWorker,143.26315789473685,3.8,0,31.66875,38.0,on,0,off,off,55.5,-1,0.024,0,0.0042,0.0016,com.android.launcher,0.09200000000000001,in_vehicle,5,756,off,5,10,9,on,<not connected>,cellular,0.041499999999999995,0.004,in_communication,idle,14,2,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 18:00:00,0.015272727272727276,0,android.app.action.INTERRUPTION_FILTER_CHANGED,10.88888888888889,2,0,32.32,38.0,on,0,off,off,54,-1,0.024,0,0.0044,0.0017,com.android.launcher,0.094,in_vehicle,2.5,861.0,off,6,14,13,on,<not connected>,cellular,0.041499999999999995,0.004,in_communication,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 18:15:00,0.01275,0,android.app.action.INTERRUPTION_FILTER_CHANGED,10.88888888888889,2,0,27.4,38.0,on,0,off,off,52,-1,0.024,0,0.0044,0.0017,com.android.launcher,0.094,in_vehicle,2.5,1345.25,off,6,14,13,on,<not connected>,cellular,0.041499999999999995,0.004,in_communication,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 18:30:00,0.014416666666666666,0.0006666666666666666,SensorWorker,108.07142857142857,3.0,0,27.71428571428571,70.0,on,0,off,off,52,-1,0.024,0,0.00455,0.0018,com.android.launcher,0.095,still,1.6666666666666667,1794.0,off,6,14,13,on,<not connected>,cellular,0.044,0.004,in_communication,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 18:45:00,0.014400000000000001,0,android.intent.action.SCREEN_OFF,35.0,1,0,28.85,106,on,0,off,off,52,-1,0.024,0,0.00455,0.0018,com.android.launcher,0.095,unknown,5,2061.0,off,6,14,13,on,<not connected>,cellular,0.044,0.004,in_communication,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 19:00:00,0.014857142857142857,0,SensorWorker,35.0,1,0,27.359999999999996,106,on,0,off,off,51,-1,0.024,0,0.0047,0.0018,com.android.launcher,0.0965,unknown,5,2908.8,off,5,10,9,on,<not connected>,cellular,0.0455,0.005,in_communication,idle,14,2,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 19:15:00,0.01575,0,SensorWorker,35.0,1,0,28.0,106,on,0,off,off,51,-1,0.024,0,0.0047,0.0018,com.android.launcher,0.0965,unknown,5,2908.8,off,5,10,9,on,<not connected>,cellular,0.0455,0.005,in_communication,idle,14,2,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 19:30:00,0.01475,0,SensorWorker,35.0,3,0,29.166666666666668,106,on,0,off,off,50,-1,0.025,0,0.0047,0.0018,com.android.launcher,0.0965,unknown,5,2908.8,off,6,14,13,on,<not connected>,cellular,0.0455,0.005,in_communication,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 19:45:00,0.0175,0,android.os.action.DEVICE_IDLE_MODE_CHANGED,35.0,3,0,28.466666666666665,106,on,252.5,off,off,50,-1,0.025,3956.0,0.0048,0.0019,com.android.launcher,0.098,unknown,5,3442.0,off,6,14,13,on,<not connected>,cellular,0.047,0.005,in_communication,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 20:00:00,0.017166666666666667,0,android.os.action.DEVICE_IDLE_MODE_CHANGED,37.4,3,0,27.325,47,on,252.5,off,off,50,-1,0.025,3956.0,0.0049,0.0019,com.android.launcher,0.101,unknown,0,3493,off,6,14,13,on,<not connected>,cellular,0.0,0.0,in_communication,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 20:15:00,0.01577777777777778,0,android.net.wifi.STATE_CHANGE,41.0,3.5,0,28.191666666666663,47,on,252.5,off,off,48.5,-1,0.028,3956.0,0.005,0.0019,com.android.launcher,0.23775,unknown,0,3493,off,6,14,13,on,<not connected>,cellular,0.0,0.0,in_communication,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 20:30:00,0.016181818181818186,0,android.intent.action.SCREEN_OFF,6.5,2.5,0,27.333333333333332,47,on,0,off,off,47,-1,0.03,0,0.0051,0.002,com.android.launcher,0.3355,unknown,5,3622.75,off,5.5,12.0,11.0,on,<not connected>,cellular,0.001,0.0,in_communication,idle,7.5,1.5,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 20:45:00,0.015125,0.0005882352941176471,android.intent.action.TIME_TICK,193.72727272727272,0,0,25.76923076923077,73.8,off,0,on,off,46,-1,0.03,0,0.0052499999999999995,0.0021,com.android.launcher,0.337,unknown,1.6666666666666667,3841.0,off,5.5,12.0,11.0,on,<not connected>,cellular,0.001,0.001,in_communication,idle,7.5,1.5,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 21:00:00,0.01685714285714286,0,android.intent.action.SCREEN_OFF,339.8,0,0,25.560000000000002,1,off,0,on,off,46,-1,0.03,0,0.0052499999999999995,0.0021,com.android.launcher,0.337,unknown,5,3841.0,off,5.5,12.0,11.0,on,<not connected>,cellular,0.001,0.001,in_communication,idle,7.5,1.5,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 21:15:00,0.014833333333333334,0.002105263157894737,SensorWorker,355.2,1.0,0,26.457142857142856,40.5,off,0,on,off,44.5,-1,0.031,0,0.00545,0.0021,com.android.launcher,0.34975,walking,1.6666666666666667,3932.75,off,5,10,9,on,<not connected>,cellular,0.015,0.001,in_communication,idle,14,2,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 21:30:00,0.016272727272727272,0,android.intent.action.SCREEN_ON,355.2,0.5,0,29.75,40.5,off,0,on,off,43,-1,0.031,0,0.0056,0.0022,com.whatsapp,0.357,walking,1.6666666666666667,3932.75,off,5.5,10,9,on,<not connected>,cellular,0.045,0.005,ringing,idle,13.5,2,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 21:45:00,0.01675,0,android.intent.action.SCREEN_ON,355.2,2,0,27.125,40.5,off,0,on,off,43,-1,0.031,0,0.0056,0.0022,com.whatsapp,0.363,walking,1.6666666666666667,4043.0,off,5.5,10,9,on,<not connected>,cellular,0.027,0.005,ringing,idle,13.5,2,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 22:00:00,0.017666666666666667,0,android.intent.action.SCREEN_ON,355.2,2,0,25.233333333333334,40.5,off,0,on,off,43,-1,0.031,0,0.0056,0.0022,com.whatsapp,0.363,walking,1.6666666666666667,4043.0,off,5.5,10,9,on,<not connected>,cellular,0.027,0.005,ringing,idle,13.5,2,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 22:15:00,0.016142857142857146,0.0013636363636363635,SensorWorker,34.5,2.5,0,25.316666666666666,37.0,off,433,on,off,42,-42,0.0325,5500,0.00575,0.0023,com.whatsapp,0.3925,unknown,2.5,4231,off,6,15.0,14.0,on,<not connected>,cellular,0.051,0.007,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 22:30:00,0.016749999999999998,0,SensorWorker,23.5,2.5,0,23.70909090909091,31.666666666666668,off,433,on,off,41,-42,0.0325,5500,0.0059,0.0023,com.whatsapp,0.41,unknown,2.5,4231,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 22:45:00,0.015300000000000003,0,SensorWorker,30.571428571428573,2.5,0,19.583333333333332,70.33333333333333,off,433,on,off,41,-42,0.0325,5500,0.006,0.0023,com.whatsapp,0.4135,unknown,2.5,4231,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 23:00:00,0.01655555555555556,0,android.intent.action.SCREEN_ON,37.25,0.3333333333333333,0,22.75,70.33333333333333,off,433,on,off,40,-42,0.034,5500,0.0061,0.0024,com.whatsapp,0.4155,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 23:15:00,0.0153125,0,android.net.wifi.STATE_CHANGE,37.25,2.5,0,21.225,70.33333333333333,off,433,on,off,40,-42,0.034,5500,0.0062,0.0024,com.whatsapp,0.417,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 23:30:00,0.015266666666666671,0,SensorWorker,37.25,3.5,0,19.071428571428573,70.33333333333333,off,433,on,off,40,-42,0.034,5500,0.0063,0.0024,com.whatsapp,0.417,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-27 23:45:00,0.015058823529411765,0,android.net.wifi.STATE_CHANGE,37.25,3.5,0,18.12857142857143,70.33333333333333,off,433,on,off,40,-42,0.034,5500,0.0064,0.0025,com.whatsapp,0.417,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 00:00:00,0.0153125,0,SensorWorker,37.25,3.5,0,17.7,70.33333333333333,off,433,on,off,40,-42,0.034,5500,0.0065,0.0025,com.whatsapp,0.418,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 00:15:00,0.0158,0,android.net.wifi.STATE_CHANGE,37.25,3.5,0,17.45,70.33333333333333,off,433,on,off,39,-42,0.035,5500,0.00665,0.0026,com.whatsapp,0.418,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 00:30:00,0.0151875,0,SensorWorker,37.25,3.5,0,17.166666666666668,70.33333333333333,off,433,on,off,39,-42,0.035,5500,0.0068,0.0026,com.whatsapp,0.419,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 00:45:00,0.015357142857142857,0,android.net.wifi.STATE_CHANGE,37.25,3.5,0,17.922222222222224,70.33333333333333,off,433,on,off,39,-42,0.035,5500,0.0069,0.0026,com.whatsapp,0.419,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 01:00:00,0.0168,0,android.net.wifi.STATE_CHANGE,37.25,4,0,17.775,70.33333333333333,off,433,on,off,39,-42,0.035,5500,0.007,0.0027,com.whatsapp,0.419,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 01:15:00,0.01627777777777778,0,SensorWorker,37.25,4.5,0,17.325,70.33333333333333,off,433,on,off,39,-42,0.035,5500,0.0071,0.0027,com.whatsapp,0.42,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 01:30:00,0.015142857142857144,0,SensorWorker,37.25,4.5,0,17.05,70.33333333333333,off,433,on,off,39,-42,0.035,5500,0.0072,0.0027,com.whatsapp,0.42,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 01:45:00,0.015176470588235295,0,SensorWorker,37.25,4.5,0,17.0,70.33333333333333,off,433,on,off,39,-42,0.035,5500,0.0073,0.0028,com.whatsapp,0.421,unknown,2.5,4241,off,6,15.0,14.0,on,<not connected>,cellular,0.047,0.005,ringing,idle,1,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 02:00:00,0.01604545454545455,0,SensorWorker,37.25,5.0,0,17.25,1,off,433,on,off,38,-42,0.036,5500,0.00745,0.0028,com.whatsapp,0.421,unknown,5,4241,off,6,10,9,on,<not connected>,cellular,0.047,0.005,ringing,ringing,14,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 02:15:00,0.01638888888888889,0,android.intent.action.TIME_TICK,0.8333333333333334,4.5,0,18.744444444444447,3.3333333333333335,off,0,on,off,37,-1,0.036,0,0.0076,0.0029,com.whatsapp,0.422,unknown,1.6666666666666667,4345.5,off,5,13.0,12.0,on,<not connected>,cellular,0.047,0.005,ringing,ringing,7.5,0.5,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 02:30:00,0.015428571428571429,0,android.intent.action.TIME_TICK,0.8333333333333334,4.5,0,23.900000000000002,3.3333333333333335,off,0,on,off,37,-1,0.036,0,0.0077,0.0029,com.whatsapp,0.422,unknown,1.6666666666666667,4345.5,off,5,13.0,12.0,on,<not connected>,cellular,0.047,0.005,ringing,ringing,7.5,0.5,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 02:45:00,0.01625,0.0025,SensorWorker,0.8333333333333334,4.5,0,28.066666666666666,3.3333333333333335,off,0,on,off,36,-1,0.036,0,0.0077,0.003,com.whatsapp,0.422,unknown,1.6666666666666667,4345.5,off,5,13.0,12.0,on,<not connected>,cellular,0.047,0.005,ringing,ringing,7.5,0.5,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 03:00:00,0.017125,0,SensorWorker,0.8333333333333334,4.5,0,30.000000000000004,3.3333333333333335,off,0,on,off,36,-1,0.036,0,0.0078,0.003,com.whatsapp,0.422,unknown,2.5,4516,off,5.666666666666667,14.0,13.0,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,0.3333333333333333,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 03:15:00,0.016466666666666664,0,android.intent.action.TIME_TICK,0.8333333333333334,2.0,0,25.766666666666666,8.0,off,433,on,off,35,-1,0.037,5500,0.0079,0.003,com.whatsapp,0.43224999999999997,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 03:30:00,0.014875,0,android.intent.action.SCREEN_OFF,0.8333333333333334,1,0,24.18,8.0,off,433,on,off,34,-47,0.038,5500,0.008,0.0031,com.coloros.filemanager,0.4415,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 03:45:00,0.0165,0,SensorWorker,0.8333333333333334,1,0,20.066666666666666,8.0,off,433,on,off,34,-47,0.038,5500,0.008,0.0031,com.coloros.filemanager,0.4415,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 04:00:00,0.017,0.0,SensorWorker,0.8333333333333334,1,0,18.5,8.0,off,433,on,off,34,-47,0.038,5500,0.008,0.0031,com.coloros.filemanager,0.4415,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 04:15:00,0.017,0.0,SensorWorker,0.8333333333333334,1,0,18.5,8.0,off,433,on,off,34,-47,0.038,5500,0.008,0.0031,com.coloros.filemanager,0.4415,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 04:30:00,0.013249999999999998,0,android.net.wifi.STATE_CHANGE,0.8333333333333334,2.3333333333333335,0,17.2,8.0,off,433,on,off,34,-1,0.038,5500,0.0081,0.0032,com.coloros.filemanager,0.443,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 04:45:00,0.013249999999999998,0,android.net.wifi.STATE_CHANGE,0.8333333333333334,2.3333333333333335,0,17.2,8.0,off,433,on,off,34,-1,0.038,5500,0.0081,0.0032,com.coloros.filemanager,0.443,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 05:00:00,0.013249999999999998,0,android.net.wifi.STATE_CHANGE,0.8333333333333334,2.3333333333333335,0,17.2,8.0,off,433,on,off,34,-1,0.038,5500,0.0081,0.0032,com.coloros.filemanager,0.443,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 05:15:00,0.013249999999999998,0,android.net.wifi.STATE_CHANGE,0.8333333333333334,2.3333333333333335,0,17.2,8.0,off,433,on,off,34,-1,0.038,5500,0.0081,0.0032,com.coloros.filemanager,0.443,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 05:30:00,0.013249999999999998,0,android.net.wifi.STATE_CHANGE,0.8333333333333334,2.3333333333333335,0,17.2,8.0,off,433,on,off,34,-1,0.038,5500,0.0081,0.0032,com.coloros.filemanager,0.443,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 05:45:00,0.013249999999999998,0,android.net.wifi.STATE_CHANGE,0.8333333333333334,2.3333333333333335,0,17.2,8.0,off,433,on,off,34,-1,0.038,5500,0.0081,0.0032,com.coloros.filemanager,0.443,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 06:00:00,0.013249999999999998,0,android.net.wifi.STATE_CHANGE,0.8333333333333334,2.3333333333333335,0,17.2,8.0,off,433,on,off,34,-1,0.038,5500,0.0081,0.0032,com.coloros.filemanager,0.443,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 06:15:00,0.013249999999999998,0,android.net.wifi.STATE_CHANGE,0.8333333333333334,2.3333333333333335,0,17.2,8.0,off,433,on,off,34,-1,0.038,5500,0.0081,0.0032,com.coloros.filemanager,0.443,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 06:30:00,0.013999999999999999,0,SensorWorker,0.8333333333333334,3,0,16.675,8.0,off,216.5,on,off,34,-1,0.039,2750.0,0.0082,0.0032,com.coloros.filemanager,0.496,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 06:45:00,0.018,0.0,SensorWorker,0.8333333333333334,3,0,16.7,8.0,off,216.5,on,off,33,-1,0.039,2750.0,0.0082,0.0032,com.coloros.filemanager,0.497,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 07:00:00,0.01625,0,SensorWorker,0.8333333333333334,3,0,16.55,8.0,off,216.5,on,off,32,-1,0.039,2750.0,0.0083,0.0033,com.coloros.filemanager,0.497,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 07:15:00,0.0165,0.0,SensorWorker,0.8333333333333334,3,0,16.55,8.0,off,216.5,on,off,32,-1,0.039,2750.0,0.0083,0.0033,com.coloros.filemanager,0.497,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 07:30:00,0.017,0,SensorWorker,0.8333333333333334,4,0,16.35,8.0,off,216.5,on,off,32,-1,0.039,2750.0,0.0083,0.0033,com.coloros.filemanager,0.497,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 07:45:00,0.017,0,SensorWorker,0.8333333333333334,4,0,16.35,8.0,off,216.5,on,off,32,-1,0.039,2750.0,0.0083,0.0033,com.coloros.filemanager,0.497,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 08:00:00,0.018000000000000002,0,android.intent.action.TIME_TICK,0.8333333333333334,3.5,0,16.2,8.0,off,216.5,on,off,32,-1,0.039,2750.0,0.0084,0.0034,com.coloros.filemanager,0.497,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 08:15:00,0.01,0.0,android.intent.action.TIME_TICK,0.8333333333333334,3,0,16.3,8.0,off,216.5,on,off,32,-1,0.039,2750.0,0.0084,0.0034,com.coloros.filemanager,0.498,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 08:30:00,0.015,0,android.intent.action.TIME_TICK,0.8333333333333334,4,0,16.15,8.0,off,216.5,on,off,32,-1,0.039,2750.0,0.0085,0.0034,com.coloros.filemanager,0.498,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 08:45:00,0.0175,0,android.intent.action.TIME_TICK,0.8333333333333334,3,0,16.15,8.0,off,216.5,on,off,31,-1,0.039,2750.0,0.0085,0.0034,com.coloros.filemanager,0.498,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 09:00:00,0.0135,0.0,android.intent.action.TIME_TICK,0.8333333333333334,3,0,16.15,8.0,off,216.5,on,off,31,-1,0.039,2750.0,0.0085,0.0034,com.coloros.filemanager,0.498,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 09:15:00,0.0135,0.0,android.intent.action.TIME_TICK,0.8333333333333334,3,0,16.15,8.0,off,216.5,on,off,31,-1,0.039,2750.0,0.0085,0.0034,com.coloros.filemanager,0.498,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 09:30:00,0.01675,0,android.intent.action.TIME_TICK,0.8333333333333334,4,0,16.0,8.0,off,216.5,on,off,31,-1,0.039,2750.0,0.0086,0.0035,com.coloros.filemanager,0.498,unknown,2.5,4731,off,5.666666666666667,5,5,on,<not connected>,cellular,0.0745,0.007,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
2023-01-28 09:45:00,0.015157894736842106,0,android.intent.action.TIME_TICK,7.666666666666667,2.25,0,21.373333333333335,30,off,433,on,off,29.5,-59,0.041,2750.0,0.0087,0.0036,com.google.android.apps.youtube.music,0.5411818181818181,unknown,2.5,4731,off,5.666666666666667,10,9,on,<not connected>,cellular,0.028,0.002,ringing,ringing,5.333333333333333,1,off,discharging,off,none,good,Transmitting,off,unknown,off,off,off,off,CPH2197
